Trading_Date,Return,Equity
2018-01-02,0.015874659043683903,1.0158746590436838
2018-01-03,0.026192113716007447,1.0424825636345663
2018-01-04,-0.008477324735253311,1.0336451004117966
2018-01-05,0.011322144934935953,1.0453481800499453
2018-01-08,-0.004596464624635676,1.0405432741199185
2018-01-09,0.0010207954188897754,1.041605455927297
2018-01-10,-0.026840288077752007,1.01364846542685
2018-01-11,0.020419610924831532,1.034346772705419
2018-01-12,0.03404246387902343,1.0695584853536277
2018-01-16,0.005652064667620649,1.0756036990786488
2018-01-17,0.0050876017698318066,1.0810759423617191
2018-01-18,0.0033946584188914164,1.0847458259109184
2018-01-19,0.002870162883881466,1.0878592231188933
2018-01-22,0.015354020573325666,1.1045622360115428
2018-01-23,-0.00850852070804633,1.0951640453531126
2018-01-24,-0.00022920940780262193,1.0949130234508306
2018-01-25,0.007160290286687764,1.1027529185374136
2018-01-26,0.0016526412936941118,1.1045753735473303
2018-01-29,0.02104970857200632,1.1278263632563166
2018-01-30,0.027352170068235072,1.1586748617515423
2018-01-31,-0.008206096526589724,1.1491666639930762
2018-02-01,0.00020169271195693422,1.1493984425340276
2018-02-02,0.0031566908020752536,1.1530267380254944
2018-02-05,0.013277972958745866,1.1683365958737078
2018-02-06,-0.009140502727043209,1.1576574120330196
2018-02-07,-0.009981137270974872,1.1461026744907565
2018-02-08,0.011806019530706103,1.159633585049989
2018-02-09,-0.0041904263401860925,1.1547742259302312
2018-02-12,-0.00308588940640211,1.151210720379647
2018-02-13,0.0049023801425703605,1.15685439295515
2018-02-14,-0.004500633914996777,1.151647814839503
2018-02-15,0.00019068494434308875,1.1518674167389786
2018-02-16,-0.00921650535865477,1.141251224520144
2018-02-20,-0.0020183966957264756,1.138947726819579
2018-02-21,0.003348686174514693,1.1427617053258745
2018-02-22,0.003283928448370288,1.1465144529997024
2018-02-23,0.019276389391525338,1.1686151120387365
2018-02-26,-0.003411080592783366,1.1646288717096278
2018-02-27,-0.002362615668487989,1.1618773012893533
2018-02-28,-0.0053329320291660275,1.1556810886153464
2018-03-01,-0.002730034068322662,1.1525260398713102
2018-03-02,0.002245180963328885,1.15511366939577
2018-03-05,0.0028792927112276222,1.1584395797647005
2018-03-06,-0.009045357609154838,1.1479610794971298
2018-03-07,0.00990203018971354,1.1593282247629264
2018-03-08,-0.010860081501272403,1.1467378257552756
2018-03-09,0.005374900630297396,1.1529014276177136
2018-03-12,-6.217975822395833e-05,1.1528297404856882
2018-03-13,0.022103978062342676,1.178311863779
2018-03-14,0.010252805571385061,1.1903928662207826
2018-03-15,0.004803773767907861,1.1961112442450386
2018-03-16,0.008532916082575668,1.2063175611176065
2018-03-19,0.009046683116702849,1.2172307338311512
2018-03-20,0.008113442018485363,1.2271066648132087
2018-03-21,0.02580513299076774,1.2587723154925712
2018-03-22,0.009907554177459723,1.2712436704054004
2018-03-23,0.007074389740967569,1.2802369435855863
2018-03-26,-0.013309584147802346,1.2631975222558085
2018-03-27,-0.015316476584959694,1.2438497869839982
2018-03-28,0.004015234842167904,1.2488441359871194
2018-03-29,0.005619897710689646,1.2558625122879616
2018-04-02,-0.0019695077891457744,1.2533890812879145
2018-04-03,0.039834767043706254,1.3033175433561435
2018-04-04,-0.005651688726700722,1.2959515982890462
2018-04-05,-0.011244202652719644,1.2813796558897683
2018-04-06,-0.007088794769985363,1.2722962184867312
2018-04-09,-0.013704998814997382,1.2548594003200448
2018-04-10,0.007115873689146058,1.2637888213103599
2018-04-11,-0.0032561396733136842,1.2596737483906009
2018-04-12,0.0003059572464245712,1.2600591547020519
2018-04-13,-0.006048331894936388,1.252437898727161
2018-04-16,0.025783861820568087,1.2847305844467847
2018-04-17,0.005314117139099484,1.2915577932647186
2018-04-18,0.0011769955098499098,1.293077950988103
2018-04-19,0.0039096979940253405,1.2981334952591996
2018-04-20,-0.014337900460548994,1.2795209864196688
2018-04-23,0.004337978398796438,1.285071520819564
2018-04-24,-0.0018582705582587348,1.2826835102471683
2018-04-25,0.01501343052052435,1.3019409900080863
2018-04-26,-0.002841176855668915,1.2982419453998286
2018-04-27,0.00018105749038477216,1.2984770018283749
2018-04-30,0.007959100062606295,1.30881171021492
2018-05-01,0.00010951010821942469,1.3089550383269444
2018-05-02,0.001244807421706629,1.310584435273334
2018-05-03,0.008631188955933535,1.3218963371768837
2018-05-04,0.007890313617462818,1.3323265138469846
2018-05-07,0.0043002750266818,1.3380558842818668
2018-05-08,0.004960720130886755,1.3446936050432754
2018-05-09,0.028412010274901305,1.382899053566359
2018-05-10,-0.017648655690289974,1.3584927443155386
2018-05-11,0.005400790816503198,1.3658296794533242
2018-05-14,-0.01608906791474614,1.3438547529806237
2018-05-15,0.011238496756170481,1.3589576602627609
2018-05-16,-0.005286095654402657,1.3517740800803286
2018-05-17,-0.005403240798529874,1.3444701192204436
2018-05-18,-0.0011363128068221148,1.3429423806055838
2018-05-21,0.004397621282866007,1.3488481326001978
2018-05-22,0.017464763935973897,1.3724054468215394
2018-05-23,0.0005189028593744595,1.3731175919321161
2018-05-24,-0.002387702289870108,1.369838995913599
2018-05-25,0.02483011663265422,1.4038522579500918
2018-05-29,-0.004740602073273049,1.3971971530254845
2018-05-30,0.006937371131858638,1.4068900282203984
2018-05-31,0.016170047487364392,1.4296395067862218
2018-06-01,0.008350767968352435,1.4415780945857835
2018-06-04,0.0036587822413187473,1.446852514917728
2018-06-05,-0.020915400028121468,1.4165910157865302
2018-06-06,-0.020656374078639586,1.3873293818480035
2018-06-07,0.0007943804939310569,1.3884314492476009
2018-06-08,0.006991682863479155,1.3981389216184208
2018-06-11,-0.0025717853960398832,1.3945432083581677
2018-06-12,0.007848365492340003,1.4054880931522231
2018-06-13,-0.001662220789589886,1.4031518616242644
2018-06-14,0.004631707759604798,1.4096508509896535
2018-06-15,0.00022033475498022274,1.409961446064514
2018-06-18,0.039810025097470586,1.4660920466188083
2018-06-19,0.01801880873500459,1.492509278794744
2018-06-20,0.0074866951860608445,1.5036832408274479
2018-06-21,0.0026888005706224407,1.5077263451834202
2018-06-22,0.0062830286832173295,1.51719943305665
2018-06-25,-0.00312658723182142,1.5124557766811284
2018-06-26,0.0039708924588682335,1.5184615759191231
2018-06-27,0.007708558871574733,1.53016672637132
2018-06-28,0.0005381815903051422,1.5309902339335504
2018-06-29,0.014125449889748665,1.5526161597646735
2018-07-02,0.004679629735808376,1.5598818285142046
2018-07-03,0.019070958476356113,1.5896302700938216
2018-07-05,0.024129829143290985,1.627987776912189
