Date,AAPL,ABBV,ADM,AGCO,AMD,AMZN,ASML,AVAV,AVGO,BA,BAC,BE,BG,BIIB,BLK,BYDDF,C,CAT,CF,CMI,DB,DE,ENPH,FSLR,GD,GILD,GOOGL,GS,HII,HSBC,INTC,ISRG,JNJ,JPM,LHX,LLY,LMT,META,MOS,MRK,MSFT,NEE,NFLX,NIO,NOC,NTR,NVDA,ORCL,PFE,PLUG,QCOM,REGN,RTX,RUN,SCHW,SEDG,SMG,TITN,TSLA,TSM,TXT,UBS,UNH,VRTX,WFC
2018-01-02,-0.00017396249073398096,0.015649255050153466,-0.007732725542838437,0.005444675816455025,0.05191262953208109,0.012775310383486449,0.0075961219003897185,-0.0032816829568501626,0.01093610999426975,0.003234112807848355,-0.0033442382223559664,,0.02147364991334788,0.01699731408428584,0.010550788655893317,0.034792367938468294,0.003093109492988244,0.0015283905725345104,0.00023199438601873013,0.011013057108483881,-0.008794590101831368,0.004556763126882357,-0.0076923006385033466,-0.008945012788416418,0.006234669261115933,0.0075574242974207895,0.01706100031910629,-0.009308936078944341,0.006052281647546565,-0.0049606056805621135,-0.03393805992963872,0.022838106650455048,0.009552431956753482,0.0010192506571484738,0.005279176464017432,0.005431820363509754,0.00838159282280615,0.01791418386000121,-0.009005481950993821,-0.0014231227129449797,0.004653745796693087,-0.02121375114006374,0.019794042018585145,,0.004619072503588395,0.011141591845805321,0.06581390828327272,0.02316103071625597,0.007409396510325017,0.0,0.01135005020862856,0.029221206805671418,0.014669214031663103,0.021959478507693087,0.0015550564794324373,0.02628120946257484,0.0017516545394100635,0.003230258171563083,-0.010233112708571857,0.016820920123035155,0.005759183971483672,0.015675802366214908,0.010490046250400065,-0.00588587491804804,0.007693241925922134
2018-01-03,0.00464479255197392,-0.005703146495411371,0.016843309205219148,0.0005558717989762041,0.04935062211353536,0.004476012896857506,0.00932517775790509,-0.018840292917404078,0.00033311295804039354,-0.003794464278033427,0.01308705397506782,,0.014686819541353424,0.0004118997450208717,0.013201016579581948,-0.015184171079406061,0.01233415224497425,0.013733711148092187,0.010428844317200259,0.015306703528148224,0.031837092692657,0.005733009202534056,-0.031007723283626443,-0.009455639444886144,0.017200362382553624,-0.010179607757609066,0.003884493696533431,0.013976136871767464,0.014255474755895614,0.002109135338067114,-0.018338175047676653,-0.017977200311616093,-7.102521797786032e-05,0.014325427780707667,-0.0027309825944054067,0.0044632923785212775,0.0171539783058261,-0.0018411435159254586,0.01552457827014564,0.016209449511708884,0.008801437885929575,-0.005137811630201772,0.002828606044821047,,0.006196344754912486,0.0034318329011142623,0.005271375478858031,0.009851071641321152,0.002179227022319763,-0.00826445466776271,0.0013646144399650506,-0.02750258118311466,0.0031526130765693328,0.0016528515255240794,0.005629072559685033,-0.04353395124592119,-0.022915689666878736,0.08371663817780295,-0.008289977599700404,-0.005274621895215992,-0.000867464997636791,0.00851520313742915,0.004340695271383144,0.006973310017027501,0.012508187249256952
2018-01-04,0.011385484066107843,0.01740838790550403,-0.006675127140334802,0.006660789601095729,-0.01980196150035629,0.016162516530176196,0.011728940283398215,-0.004474233156233853,0.005925700923210764,0.041021930066482026,0.004637404114848032,,-0.007520797993675665,0.007353157657014053,0.008520330429131917,-0.007709592656427011,-0.0013240483958213423,0.01580532645511168,0.0016054276756876096,-0.0015955783306711435,-0.06170975438782711,0.004259451325902441,-0.011999988555908225,0.0004338845756681753,-0.0024850951853787606,0.008389951133245477,0.01326024090650968,-0.005100627864969787,0.004684727078892781,-0.0017222056963025478,0.00697671968786806,0.005544974017915871,0.008253157042725556,-0.006420032004377796,0.009197670922952206,0.012277864762950008,0.00905967150480036,0.01367115102223071,0.0014911685128888852,-0.001051565291313894,0.012398335320662035,0.004568595142255161,0.021203172192687525,,-0.0010695488224562455,0.0032405375184481056,0.008474481374526999,0.006019317391571022,0.0019027268269022901,-0.016666749450892193,0.0066635738898039865,0.005614113008494126,0.008585839954724728,-0.008250777948814902,0.003860042223174265,0.014725651251067617,0.013939994258369559,-0.02122241134694358,0.006229740634655645,0.02337940287076945,0.015977825581302785,-0.008443306666016337,0.01906852858064001,0.01711631927761048,0.006738383843739815
2018-01-05,-0.0037143332288324116,-0.0160227987681979,-0.0022402370002541083,0.007306269763280637,0.033670001235441616,0.014424678832250848,0.005249532641018018,0.0018726305480090133,0.0023930405227929885,0.004241653120743205,-0.006923806003689692,,-0.014441375229310105,-0.037490136074061264,0.0074584395855410435,0.0022199609904525186,-0.011670025498221825,0.02512932646116428,-0.021754037166710427,0.0036367249085695885,-0.013477031459015465,0.004927741690834875,-0.024291474528160495,0.00650577691989529,0.0,-0.0016104943198049781,0.0035306058821491515,-0.014519470967433223,0.009796927590572713,-0.008050629027814393,0.0,0.033904053335909845,0.0012701769768190818,0.0014773579336040399,0.018505316073856637,-0.005082665175427992,-0.00461042879084661,0.0076531347103478975,-0.02122101410534971,-0.005790737805174251,0.0010207301458935447,0.008239186600396797,0.009809960902941839,,0.0001296919250932671,-0.03391348798802396,0.030640323060582952,0.010521776858840148,-0.011122959853704706,-0.012711852848854677,-0.003008938058717603,-0.03266673995901481,0.009500515403908505,0.006655567442543919,0.00442244703541439,0.011873269924142837,0.013562617378990893,0.02428453539724007,0.06263821959024418,-0.0004709120374964959,-0.0025643513440154475,0.004789492681201102,-0.01735669187669442,0.007707604402497292,-0.011315002776940641
2018-01-08,-0.00011492762038012305,0.007539099787263526,0.00324267751300078,0.010264175115156648,-0.03745928730860604,0.0046757095740346255,-0.00538515808576745,0.005233622042932318,-0.01384664172567418,0.026696750867116537,0.004980023726987692,,0.010155510584763272,0.020354896342528628,0.00840428050449904,-0.0011073983841612955,0.01046575900145208,0.002409131836430989,-0.005852266274545936,-0.0008783665491813863,-0.009289646597698265,0.027869596499303206,-0.012448120465286205,0.005745387542433145,0.005764159615806896,0.049731135047677455,-0.001274469415806334,0.008458809477843943,0.013387488478645793,0.007729707619996473,-0.025033219488726055,0.014648181047606679,0.01585737507139018,0.005068844010657214,-0.005327429674862438,-0.0008126139926570852,0.007161230529257878,-0.002177482063278391,-0.006846867504452625,0.002471057171839819,-0.0006799812392987992,-0.007322038899618355,-0.012921488744754073,,0.006909782221633298,-0.021545636282239378,-0.00027020886450157544,0.005533960974973606,-0.0010975855757875408,-0.0042918415410722055,-0.015089524793780451,-0.010388769354507721,0.010917248596640894,-0.006611563734210235,0.021056869176030446,-0.029986903701121892,-0.007882088623524575,-0.016511485314990693,-0.00808538113492141,-0.006126379238211577,0.001713984792936385,0.0026485081033200686,0.004983219366859082,-0.005609056576174387,0.0035463388455969636
2018-01-09,-0.00022922699345651054,-0.005487122328782568,-0.007707550256400797,-0.021403659855296686,0.011844360993009007,0.0013012055442500614,-0.011649689259764506,-0.017106697467971554,-0.021117409472080073,0.005747184232708813,0.009249989370641032,,-0.0034466152283429974,0.001070329066533704,-0.0044387811517663245,-0.022173098263407853,0.004514931607982886,-0.0033646347520207565,-0.0011771666135440562,-0.00769407216262219,0.02040836257157297,-0.003985583598553055,-0.0504202177342542,-0.005426981885689575,-0.005488255928427166,0.0078104968788801354,-0.0023813771866014743,0.0015359552639875318,-0.007817597247461894,0.033940344256736976,-0.025676492590216315,0.06579465915547433,-0.0011792362602242035,0.011004149045156453,-0.003227656139555224,0.00046487143843298995,0.0016338926593317815,-0.00015970359798045397,-0.007659761622025751,0.008802581487808547,-0.004533905333474086,-0.008232565198828978,0.015336154823019532,,-0.008956641856593062,-0.014806085030651617,0.007840000069525788,-0.00529993486113578,0.001647987129471229,0.008620681681899223,-0.00015318027232191778,-0.005940563363425633,0.004691996234601925,0.0016638521903247216,0.004124556256719369,-0.016129093454646193,0.0010163388047124133,-0.009039995204943474,0.003326413914539472,-0.020862839352652873,-0.0008554930530770832,0.004754403260799123,-0.0074377650355175184,0.008781555183738687,0.013812880877230871
2018-01-10,0.005680071116885177,0.00292997411153495,0.01628669482634537,0.012181717410238102,0.015050192692446673,0.01781828254348916,-0.011952949900350118,0.0007567331643107966,0.0025491591386175294,0.024542407115306197,0.0036007107164370833,,0.01513174543203033,-0.01083984878608979,0.011945798999333679,0.005669078596510779,-0.0011897163495404595,0.02007617056987754,0.030646163920210023,0.018498212615903897,0.0032431625135407316,0.015278158743326609,0.06194694933404743,0.09520386719594764,0.003711541838592458,0.004446686574569814,0.0017205359091712058,0.0031454267063113495,0.008174286801065023,0.007047684066524784,0.021411913536344418,-0.005639947724889849,0.0056954467400591735,0.005351479698238126,0.0010330874509938415,0.003368101814546387,0.00024163782253805444,-0.0003725920898478563,0.04477028432168839,0.005235697261805283,0.0029605366551379575,-0.0005975758906444639,0.022209679282373163,,0.006307182297888625,0.026011528841825893,0.0017882648846450078,0.003074146878752515,0.002467873618063887,0.02564110401662978,0.00260489820245291,0.0049119762915903475,0.0006672325726955197,0.046511662906227436,0.011388844929242081,0.024590206650289215,0.010243600078422954,0.026933054715716498,0.009408646715617364,-0.006537610201011179,0.011815027814785273,0.014721242859277117,0.005307788597070928,0.006481058470111156,-0.0017430575353925004
2018-01-11,0.010326371416556235,0.010778605266189345,-0.0014792593067013415,0.013539593614712464,-0.009884669041635097,0.022339231610462695,0.012993827764786303,0.022117167016960204,0.0029980331164924934,0.024655628603269752,0.017286586691663386,,-0.009937806765664026,0.008646845466361741,0.032737400860267885,0.032694264636695225,0.016940011846310554,0.006501095650888855,-0.004574897690485913,0.0015226220181430161,0.0075431125859637405,0.010987602357870774,-0.06666669978035689,-0.03749827070717493,0.02471920587282206,-0.0005056545604548157,0.016725833161552295,0.007447242540938204,0.03410372918941551,0.009760566713707508,-0.003916284281226368,-0.005529622699394499,0.006699234228461082,0.01651033344738062,0.013145430848046535,0.006829415327251009,0.01546200234031514,-0.04473566036158094,0.0055413715312693235,0.01840280021906482,0.017257317265066963,-0.001195804130484146,0.018366702421403813,,0.01809045894300909,0.0033800326781405765,-0.00490899296868319,0.011440150633317048,-0.0005473410521106281,-0.02083341197834765,-0.0007643897269199451,-0.0035302352628070466,0.011778502591613949,0.009523800152860362,0.022521514403598175,-0.032000020345052116,-0.013337129287169791,0.004653156226380073,-0.005119110235858537,0.003899499749501878,0.017938675532825243,0.01502583324495621,0.01441951898544147,-0.002967179537963105,-0.007300101261700553
2018-01-12,-0.005081965205768535,0.0214270405321495,0.006913476939797825,-0.019835013096916043,-0.009151464738964554,-0.0002605871874575838,0.03046384938646618,-0.03070094057298489,-0.003934711047256179,-0.003123042978629975,0.0016030349607825123,,0.006309344287813712,0.008632218458433094,0.01344653559093656,-0.031659190678469784,0.0035138752923988825,-0.005813515464287655,-0.06456793919597859,-0.008849923964142747,-0.010160448373137121,-0.010396051250156746,-0.06696432800393304,-0.02983247966430247,-0.02022882434365525,0.015565368290161974,4.4291213024738596e-05,0.0055635837172691716,-0.049630524016030186,0.001276471905081733,-0.0023124758624494257,0.0024580328658252437,0.007546817752154489,-0.003550479993302158,-0.009781893922757523,-0.019429957429957456,-0.018260089528051138,-0.005463549955408542,-0.056576309529205004,0.05813158923154038,-0.013951203081090213,0.0014636414834001688,0.0013560858718164592,,-0.00828201438848919,-0.0071120671036118965,-0.012871154206800739,0.0016159339216141877,0.001642283840126657,-0.029787206844054115,0.0438976041910768,0.008856520038419857,-0.01910937156589787,-0.047169840320284595,0.0025276679561847537,-0.017906273411654072,-0.018702157190813584,-0.016842089201274724,0.011421116241414841,0.025248517762427314,-0.022776470461533527,-0.008677958957283405,0.018631795100092052,-0.01405677239833436,-0.0007993726926814881
2018-01-16,0.0165161961122815,0.01824575156126773,0.003187870890661859,0.005231106643939665,0.022670063914596916,-0.00755630863716783,0.06867693505703865,0.019271099493870292,0.009724118917723734,0.047290791195255366,-0.001920785510358236,,0.003847386155298782,0.01776594040205759,0.023996534523399005,0.029312142668319607,0.0046683064894277315,-0.004783777627749508,-0.028248456686072454,0.006244521850345741,0.0005401563879101623,-0.0006562638672661381,0.00478468462867454,0.010951962453352726,0.010614063611921631,0.01856701317402143,0.007428960653047989,-0.018610435366873457,0.008888034414567425,0.013114779388387676,0.028975528162152653,0.026257526097172024,0.0008169159457487307,0.006413312640368263,0.012622664431049424,0.010786857764435664,0.014389280587749687,-0.004428386119683214,-0.005451376272131214,-0.0006442902888275093,0.02026037709819084,0.008901306443416246,-0.018191661632751766,,0.015902261697654962,-0.004523827696187421,0.02094398800942332,0.013712192078470187,0.01584693749073618,0.013157882353605599,-0.0033702151332896113,0.010426621150495974,0.0033584451035442164,0.0049505297180894026,0.010084411643172864,0.023842873428885136,0.004528832324746546,-0.0291220682683766,0.02087858455510405,0.021312061377893654,0.0066348995994447435,0.0030898222348354487,0.02374412769632195,0.00822040154200887,0.022079999534047934
